course_title,skills,rating,num_reviews,level,content_duration,is_paid,clean_course_title
离散数学概论 Discrete Mathematics Generality,"Mathematics, Mathematical Theory & Analysis, Computational Logic, Theoretical Computer Science",4.7,267.0,0,135,0.0, Discrete Mathematics Generality
Les Partenariats Public-Privé (PPP): Comment offrir de meilleures infrastructures pour les services publics,"Finance, Leadership and Management, Project Management, Strategy and Operations, Contract Management, Risk Management, Financial Management, Human Resources",4.7,456.0,2,14,0.0,Les Partenariats PublicPriv PPP Comment offrir de meilleures infrastructures pour les services publics
Global Quality Maternal and Newborn Care,"Communication, Leadership and Management, Strategy and Operations, Business Communication, Change Management, Collaboration, Entrepreneurship, People Management",4.8,173.0,1,60,0.0,Global Quality Maternal Newborn Care
Security and Privacy for Big Data - Part 2,"Big Data, Data Management, Marketing, Security Engineering, Software Security, Bayesian Statistics, Business Psychology, Computer Architecture, Computer Networking, Cryptography, Customer Relationship Management, Data Analysis, Data Analysis Software, Data Visualization, Database Administration, Databases, Entrepreneurship, Finance, Interactive Data Visualization, Internet Of Things, Leadership and Management, Machine Learning, Network Security, Operating Systems, Organizational Development, Probability & Statistics, Search Engine Optimization, Security Strategy, Software Engineering, System Security, Tensorflow, Theoretical Computer Science",4.7,221.0,0,14,0.0,Security Privacy Big Data  2
The Evolving Universe,"Mathematics, Graph Theory",4.6,754.0,2,60,0.0,Evolving Universe
Fundamentals of Digital Image and Video Processing,"Computer Graphic Techniques, Computer Graphics, Computer Vision, Mathematics, General Statistics, Machine Learning, Mathematical Theory & Analysis, Probability & Statistics, Theoretical Computer Science, Algorithms, Computational Logic, Data Analysis, Data Analysis Software, Linear Algebra",4.6,1600.0,2,60,0.0,Fundamentals Digital Image Video Processing
Ancient Philosophy: Plato & His Predecessors,"Critical Thinking, Research and Design, Strategy and Operations",4.8,1400.0,2,14,0.0,Ancient Philosophy Plato  Predecessors
"Mechanics: Motion, Forces, Energy and Gravity, from Particles to Planets","Entrepreneurship, Leadership and Management, Problem Solving, Research and Design, Business Analysis, Critical Thinking, Strategy and Operations, Mathematics",4.7,1000.0,0,60,0.0,Mechanics Motion Forces Energy Gravity Particles Planets
Sustentabilidad y Economías Sociales,"Collaboration, Communication, Leadership and Management, Business Psychology, Culture, Entrepreneurship",4.7,1300.0,0,60,0.0,Sustentabilidad Economas Sociales
Data & Cybersecurity,"Cyberattacks, Operating Systems, Security Engineering, Computer Networking, Network Security, System Security, Computer Security Incident Management, Mobile Development, Mobile Security, Security Strategy, Software Security, System Software",4.7,27.0,1,60,0.0,Data  Cybersecurity
Sport Sponsorship. Let them Play,"Marketing, Leadership and Management, Communication, Advertising, Brand Management, Public Relations",4.4,246.0,0,60,0.0,Sport Sponsorship Let Play
¡A Programar! Una introducción a la programación,"Computer Programming, Programming Principles, Algorithms, Theoretical Computer Science",4.8,2300.0,0,60,0.0,A Programar Una introduccin la programacin
Greening the Economy: Lessons from Scandinavia,"Supply Chain and Logistics, Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations, Design and Product, Planning, Procurement, Product Lifecycle",4.7,562.0,0,60,0.0,Greening Economy Lessons Scandinavia
Probability and Statistics: To p or not to p?,"General Statistics, Probability & Statistics, Experiment, Decision Making, Entrepreneurship, Leadership and Management, Probability Distribution, Data Management, Data Structures, Machine Learning, Markov Model, Theoretical Computer Science",4.6,1400.0,0,60,0.0,Probability Statistics p p
Introduction to High-Throughput Materials Development,"Research and Design, Experiment, Probability & Statistics, Account Management, Business Analysis, Critical Thinking, General Statistics, Material Handling, Sales, Software Engineering, Software Testing, Strategy and Operations, Supply Chain and Logistics",4.6,170.0,1,60,0.0,Introduction HighThroughput Materials Development
Cybersecurity Policy Foundations,"Accounting, Audit, Finance, Leadership and Management, Risk Management",4.3,15.0,2,14,0.0,Cybersecurity Policy Foundations
Math Prep: College & Work Ready,"Mathematics, Algebra, Entrepreneurship, General Statistics, Leadership and Management, Linear Algebra, Probability & Statistics, Problem Solving, Research and Design, Accounting, Financial Accounting, Geometry, Graph Theory",4.2,75.0,0,14,0.0,Math Prep College  Work Ready
Chinese Politics Part 1 – China and Political Science,"Business Psychology, Entrepreneurship, Leadership and Management, Marketing, Organizational Development, Sales, Strategy, Strategy and Operations",4.8,311.0,2,60,0.0,Chinese Politics 1  China Political Science
Material Behavior,"Material Handling, Supply Chain and Logistics, Strategy and Operations, Business Analysis, Critical Thinking, Data Visualization, Design and Product, Entrepreneurship, Product Management, Research and Design, Scientific Visualization",4.8,1200.0,2,60,0.0,Material Behavior
Robótica,"Computational Logic, Computer Programming, Theoretical Computer Science",4.5,1400.0,2,60,0.0,Robtica
Diseño de Experiencia en Servicios,"Customer Relationship Management, Customer Success, Finance, Human Computer Interaction, Marketing, Sales, Strategy and Operations, User Experience, Business Psychology, Research and Design, User Experience Design, Communication, Entrepreneurship, Leadership and Management, Strategy",4.8,526.0,0,14,0.0,Diseo de Experiencia en Servicios
Introducción a Java,"Computer Programming, Java Programming, Mobile Development, Programming Principles",4.1,870.0,0,60,0.0,Introduccin Java
Habilidades de Excel para negócios: Fundamentos,"Data Analysis, Microsoft Excel, Business Analysis, Data Analysis Software, Spreadsheet Software, Accounting, Audit, Calculus, Data Visualization, General Statistics, Mathematics, Probability & Statistics, Statistical Visualization",4.8,58.0,0,60,0.0,Habilidades de Excel para negcios Fundamentos
Introducción a la producción audiovisual,"Communication, Media Production, Research and Design, Visual Design",4.7,961.0,0,60,0.0,Introduccin la produccin audiovisual
Análisis de Sistemas de Transporte,"Leadership and Management, Supply Chain and Logistics, Transportation Operations Management, Operations Management, Strategy and Operations",4.7,729.0,2,60,0.0,Anlisis de Sistemas de Transporte
BIM Application for Engineers,"Computer Graphics, Graphics Software, Budget Management, Business Analysis, Entrepreneurship, Finance, Leadership and Management, Project Management, Strategy and Operations",4.7,407.0,1,60,0.0,BIM Application Engineers
大數據分析：商業應用與策略管理 (Big Data Analytics: Business Applications and Strategic Decisions),"Data Management, Big Data, Data Analysis, Marketing, Digital Marketing, Accounting",4.7,315.0,0,60,0.0, Big Data Analytics Business Applications Strategic Decisions
Teaching Children with Visual Impairment: Creating Empowering Classrooms,"Leadership and Management, Professional Development",4.8,132.0,0,14,0.0,Teaching Children Visual Impairment Creating Empowering Classrooms
實驗經濟學 (Experimental Economics: Behavioral Game Theory),"Game Theory, Mathematics, Behavioral Economics, Business Psychology",4.8,74.0,2,60,0.0, Experimental Economics Behavioral Game Theory
Educating Deaf Children: Becoming an Empowered Teacher,"Business Psychology, Communication, Entrepreneurship, Human Learning, Human Resources, Leadership and Management, People Development, Culture, Resilience",4.9,113.0,0,14,0.0,Educating Deaf Children Empowered Teacher
"Programming Languages, Part C","Computer Programming, Other Programming Languages, Computational Thinking, Programming Principles, Computational Logic, Computer Programming Tools, Mathematical Theory & Analysis, Mathematics, Theoretical Computer Science",4.9,422.0,2,60,0.0,Programming Languages C
"Bienestar, equidad y derechos humanos",Human Resources,4.9,3000.0,0,14,0.0,Bienestar equidad derechos humanos
用Python玩转数据 Data Processing Using Python,"Computer Programming, Python Programming, Statistical Programming, Data Analysis, Data Mining",4.7,1500.0,2,60,0.0,Python Data Processing Python
Consolidando empresas: Estrutura jurídica e financeira,"Finance, Leadership and Management, Accounting, Business Development, Contract Management, General Accounting, Investment Management, Sales, Strategy and Operations",4.6,411.0,0,14,0.0,Consolidando empresas Estrutura jurdica e financeira
Saúde Baseada em Evidências,"Epidemiology, Probability & Statistics, Data Visualization, General Statistics, Scientific Visualization, Research and Design, Strategy and Operations, Business Analysis, Critical Thinking, Design and Product, Human Computer Interaction, Operations Research, User Research",4.9,1300.0,0,60,0.0,Sade Baseada em Evidncias
计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided Translation,"Human Computer Interaction, Machine Learning, Natural Language Processing, User Experience",4.7,71.0,1,135,0.0, Principles Practice ComputerAided Translation
Базы данных и SQL в обработке и анализе данных,"Data Management, Databases, SQL, Statistical Programming, Computer Programming, Python Programming",3.9,86.0,0,14,0.0,   SQL     
Arch of Titus: Rome and the Menorah,"Business Psychology, Culture, Leadership and Management",4.5,117.0,2,60,0.0,Arch Titus Rome Menorah
Fundamentos de la escritura académica,"Communication, Writing",4.7,742.0,0,14,0.0,Fundamentos de la escritura acadmica
Ancient Philosophy: Aristotle and His Successors,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.8,682.0,2,60,0.0,Ancient Philosophy Aristotle Successors
Understanding Modern Physics I: Relativity and Cosmology,"Mathematics, Differential Equations, Entrepreneurship, Leadership and Management, Problem Solving",4.7,73.0,0,60,0.0,Understanding Modern Physics I Relativity Cosmology
Leading Diverse Teams,"Leadership and Management, Business Psychology, Culture, Entrepreneurship, Human Resources, Marketing, Sales, Strategy, Strategy and Operations, Communication, Leadership Development, Adaptability, Collaboration, Conflict Management, Professional Development",4.8,49.0,0,14,0.0,Leading Diverse Teams
Wonders of Ancient Egypt,"Business Psychology, Culture, Leadership and Management, Communication, Writing",4.8,923.0,1,60,0.0,Wonders Ancient Egypt
Mountains 101,"Adaptability, Entrepreneurship",4.9,2400.0,2,60,0.0,Mountains 101
Operations Research (3): Theory,"Operations Research, Research and Design, Strategy and Operations, Mathematical Theory & Analysis, Mathematics",5.0,46.0,3,60,0.0,Operations Research 3 Theory
Digital Footprint,"Communication, Marketing, Social Media, Leadership and Management, Professional Development",4.6,573.0,0,14,0.0,Digital Footprint
Human Rights for Open Societies,"Critical Thinking, Research and Design, Strategy and Operations",4.8,482.0,0,60,0.0,Human Rights Open Societies
Professionalism in an era of change,"Business Psychology, Change Management, Culture, Entrepreneurship, Human Resources, Leadership Development, Leadership and Management, Marketing, Personal Development, Professional Development, Sales, Strategy, Strategy and Operations",4.6,43.0,1,60,0.0,Professionalism era change
